loan_amnt,term,int_rate,sub_grade,verification_status,addr_state,dti,open_acc,revol_util,total_acc,last_fico_range_high,last_fico_range_low,avg_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,pct_tl_nvr_dlq,loan_status
20000.0, 36 months,11.22,B5,Verified,CA,18.13,16.0,29.1,25.0,699.0,695.0,39190.0,147.0,26.0,100.0,Fully Paid
12000.0, 60 months,9.17,B2,Source Verified,TX,12.46,12.0,12.9,31.0,724.0,720.0,27132.0,254.0,5.0,100.0,Fully Paid
16000.0, 36 months,6.24,A2,Not Verified,CA,11.42,8.0,18.9,10.0,689.0,685.0,3052.0,114.0,26.0,100.0,Fully Paid
30000.0, 36 months,14.48,C5,Verified,MA,23.55,24.0,45.9,43.0,654.0,650.0,2307.0,253.0,1.0,100.0,Charged Off
12000.0, 60 months,16.59,D2,Verified,NJ,20.88,8.0,64.0,13.0,724.0,720.0,5261.0,178.0,13.0,92.3,Fully Paid
12000.0, 60 months,17.57,D4,Source Verified,CA,23.24,11.0,64.5,18.0,549.0,545.0,5816.0,198.0,6.0,94.4,Charged Off
4800.0, 36 months,12.88,C2,Source Verified,FL,18.87,9.0,53.4,14.0,764.0,760.0,3265.0,86.0,15.0,100.0,Fully Paid
20000.0, 60 months,13.44,C3,Source Verified,NY,19.59,9.0,49.8,29.0,729.0,725.0,3194.0,205.0,1.0,90.9,Fully Paid
10450.0, 36 months,15.41,D1,Verified,IL,17.82,8.0,68.9,19.0,779.0,775.0,18111.0,176.0,9.0,100.0,Fully Paid
9600.0, 36 months,13.67,C4,Source Verified,CA,8.4,10.0,24.6,10.0,669.0,665.0,550.0,42.0,1.0,100.0,Fully Paid
12000.0, 36 months,6.99,A3,Verified,NY,6.9,10.0,49.0,16.0,844.0,840.0,1861.0,259.0,11.0,94.0,Fully Paid
12000.0, 36 months,9.17,B2,Not Verified,WA,13.4,16.0,75.0,36.0,699.0,695.0,29623.0,320.0,8.0,100.0,Fully Paid
10000.0, 60 months,17.97,D4,Not Verified,VA,25.1,34.0,30.4,61.0,534.0,530.0,15661.0,177.0,5.0,100.0,Charged Off
15000.0, 36 months,13.99,C4,Verified,MD,26.31,19.0,82.7,41.0,604.0,600.0,25949.0,123.0,1.0,100.0,Fully Paid
11350.0, 36 months,5.32,A1,Not Verified,NY,23.92,9.0,69.4,27.0,739.0,735.0,26671.0,315.0,1.0,100.0,Fully Paid
3000.0, 36 months,12.88,C2,Source Verified,PA,24.76,7.0,80.7,16.0,564.0,560.0,6250.0,191.0,1.0,100.0,Charged Off
16000.0, 60 months,13.18,C3,Verified,SC,25.43,8.0,87.4,10.0,649.0,645.0,5907.0,81.0,4.0,100.0,Fully Paid
25000.0, 36 months,7.89,A5,Not Verified,TX,13.06,8.0,59.7,25.0,819.0,815.0,7169.0,297.0,16.0,100.0,Fully Paid
8400.0, 36 months,12.59,C2,Source Verified,MN,15.11,10.0,73.2,21.0,659.0,655.0,3717.0,173.0,11.0,90.5,Fully Paid
17750.0, 60 months,17.57,D4,Not Verified,NV,30.27,22.0,72.3,32.0,664.0,660.0,3594.0,251.0,11.0,100.0,Fully Paid
2400.0, 36 months,12.88,C2,Verified,MN,20.01,23.0,60.3,43.0,649.0,645.0,8432.0,245.0,1.0,100.0,Fully Paid
28000.0, 36 months,7.91,A5,Source Verified,MN,17.43,9.0,90.2,22.0,729.0,725.0,42984.0,164.0,4.0,81.8,Fully Paid
7000.0, 36 months,6.89,A3,Source Verified,WI,25.17,12.0,73.1,34.0,614.0,610.0,16984.0,146.0,11.0,100.0,Fully Paid
28000.0, 36 months,6.24,A2,Not Verified,TX,20.91,16.0,42.0,45.0,659.0,655.0,11540.0,143.0,5.0,100.0,Fully Paid
28000.0, 36 months,15.41,D1,Source Verified,NY,16.15,8.0,94.9,17.0,689.0,685.0,7021.0,152.0,14.0,100.0,Fully Paid
22000.0, 36 months,14.48,C5,Verified,CA,14.1,6.0,96.2,10.0,719.0,715.0,3535.0,143.0,109.0,70.0,Fully Paid
25000.0, 36 months,11.99,C1,Verified,OH,15.07,12.0,70.1,39.0,579.0,575.0,13774.0,267.0,4.0,100.0,Fully Paid
33600.0, 36 months,14.85,C5,Source Verified,PA,28.02,30.0,76.5,39.0,639.0,635.0,9744.0,275.0,9.0,100.0,Fully Paid
5325.0, 36 months,11.99,C1,Source Verified,WA,11.48,6.0,27.6,9.0,664.0,660.0,1905.0,54.0,3.0,100.0,Fully Paid
24000.0, 36 months,10.64,B4,Source Verified,NY,23.12,14.0,53.5,36.0,764.0,760.0,17879.0,160.0,2.0,100.0,Fully Paid
16000.0, 36 months,6.24,A2,Not Verified,CA,21.53,17.0,21.8,28.0,719.0,715.0,14971.0,229.0,15.0,100.0,Fully Paid
20000.0, 36 months,11.22,B5,Verified,CA,19.16,12.0,97.6,24.0,754.0,750.0,16965.0,232.0,24.0,75.0,Fully Paid
2000.0, 36 months,16.55,D2,Source Verified,MI,19.56,16.0,69.7,39.0,659.0,655.0,984.0,356.0,2.0,87.1,Fully Paid
14500.0, 60 months,10.64,B4,Source Verified,TX,12.62,11.0,50.7,24.0,684.0,680.0,17581.0,169.0,22.0,95.8,Fully Paid
20000.0, 36 months,8.38,B1,Source Verified,CA,2.66,12.0,18.0,31.0,774.0,770.0,65820.0,290.0,21.0,100.0,Fully Paid
5000.0, 36 months,6.89,A3,Not Verified,NM,33.4,21.0,35.7,36.0,584.0,580.0,7369.0,272.0,4.0,100.0,Charged Off
14600.0, 36 months,9.17,B2,Source Verified,GA,15.16,5.0,92.1,20.0,704.0,700.0,16116.0,141.0,25.0,95.0,Fully Paid
15400.0, 60 months,21.99,F1,Verified,MO,7.55,5.0,48.0,19.0,664.0,660.0,9268.0,143.0,1.0,93.7,Fully Paid
17500.0, 60 months,20.5,E4,Source Verified,CA,5.21,4.0,33.5,9.0,714.0,710.0,8844.0,111.0,18.0,100.0,Charged Off
23000.0, 60 months,17.86,D5,Source Verified,WA,28.92,10.0,63.2,21.0,719.0,715.0,4616.0,106.0,13.0,85.7,Fully Paid
10000.0, 36 months,11.99,C1,Source Verified,IN,23.76,36.0,57.7,50.0,684.0,680.0,7477.0,79.0,7.0,100.0,Fully Paid
20000.0, 36 months,6.89,A3,Not Verified,VA,2.34,8.0,28.1,12.0,724.0,720.0,52026.0,270.0,83.0,75.0,Fully Paid
12000.0, 36 months,6.24,A2,Not Verified,TX,14.88,8.0,5.4,20.0,759.0,755.0,17637.0,145.0,35.0,100.0,Fully Paid
4000.0, 36 months,9.17,B2,Not Verified,MN,9.64,6.0,46.2,15.0,679.0,675.0,34668.0,168.0,72.0,78.6,Fully Paid
16000.0, 36 months,9.17,B2,Not Verified,MI,16.77,9.0,55.8,22.0,809.0,805.0,11842.0,192.0,8.0,100.0,Fully Paid
22000.0, 36 months,8.38,B1,Verified,CA,11.03,4.0,92.0,18.0,689.0,685.0,4725.0,332.0,38.0,89.0,Fully Paid
10000.0, 36 months,8.38,B1,Not Verified,CA,10.88,5.0,17.6,16.0,674.0,670.0,18513.0,187.0,21.0,100.0,Fully Paid
35000.0, 60 months,18.49,E2,Source Verified,IL,17.87,9.0,68.9,18.0,674.0,670.0,23008.0,205.0,47.0,83.3,Fully Paid
8350.0, 36 months,16.99,D3,Verified,VA,34.4,10.0,58.9,27.0,579.0,575.0,16808.0,135.0,13.0,96.3,Charged Off
7000.0, 36 months,7.89,A5,Source Verified,CA,18.41,17.0,70.7,33.0,684.0,680.0,41988.0,213.0,6.0,93.9,Fully Paid
24000.0, 36 months,5.32,A1,Not Verified,KS,24.54,13.0,60.9,27.0,739.0,735.0,31452.0,319.0,15.0,100.0,Fully Paid
5525.0, 36 months,7.49,A4,Verified,WV,3.86,4.0,27.3,8.0,784.0,780.0,1878.0,236.0,26.0,100.0,Fully Paid
35000.0, 36 months,9.17,B2,Source Verified,GA,21.67,16.0,52.1,33.0,704.0,700.0,11982.0,292.0,3.0,97.0,Fully Paid
5000.0, 36 months,11.99,C1,Source Verified,CA,9.54,7.0,66.0,7.0,569.0,565.0,1689.0,19.0,17.0,100.0,Fully Paid
28000.0, 36 months,6.24,A2,Not Verified,FL,23.18,12.0,20.2,19.0,829.0,825.0,26328.0,338.0,5.0,100.0,Fully Paid
25000.0, 36 months,10.78,B4,Source Verified,TN,19.22,16.0,69.4,28.0,689.0,685.0,9242.0,203.0,4.0,60.7,Fully Paid
12000.0, 36 months,16.99,D3,Source Verified,CA,16.49,12.0,45.7,27.0,749.0,745.0,6552.0,140.0,1.0,87.5,Fully Paid
3000.0, 36 months,11.22,B5,Verified,CA,13.82,10.0,69.3,13.0,754.0,750.0,5924.0,40.0,15.0,100.0,Fully Paid
9000.0, 36 months,13.67,C4,Source Verified,TN,22.8,6.0,78.8,17.0,674.0,670.0,35155.0,126.0,9.0,100.0,Fully Paid
10000.0, 36 months,11.99,C1,Verified,CA,28.28,5.0,93.6,10.0,634.0,630.0,13895.0,110.0,6.0,90.0,Fully Paid
25000.0, 36 months,17.27,D3,Verified,OH,10.95,21.0,61.7,53.0,599.0,595.0,4238.0,167.0,2.0,100.0,Charged Off
7000.0, 36 months,5.32,A1,Source Verified,CA,12.17,5.0,59.7,14.0,754.0,750.0,4487.0,111.0,3.0,100.0,Fully Paid
19675.0, 60 months,16.99,D3,Source Verified,IN,36.08,17.0,78.4,39.0,764.0,760.0,4848.0,157.0,30.0,97.4,Fully Paid
30000.0, 60 months,9.76,B3,Source Verified,NY,20.55,24.0,54.4,34.0,834.0,830.0,5186.0,344.0,24.0,100.0,Fully Paid
7500.0, 36 months,9.8,B3,Not Verified,AL,22.74,11.0,1.8,37.0,639.0,635.0,17219.0,191.0,9.0,97.3,Fully Paid
19200.0, 36 months,9.17,B2,Source Verified,AZ,21.59,16.0,66.9,44.0,624.0,620.0,4629.0,146.0,6.0,95.0,Fully Paid
5000.0, 36 months,5.32,A1,Source Verified,NY,24.73,15.0,61.4,49.0,754.0,750.0,10530.0,208.0,7.0,61.7,Fully Paid
30000.0, 36 months,9.17,B2,Source Verified,CA,13.83,17.0,53.7,32.0,734.0,730.0,33716.0,168.0,7.0,93.7,Fully Paid
9800.0, 36 months,13.67,C4,Verified,FL,35.08,22.0,72.2,43.0,604.0,600.0,12884.0,103.0,4.0,100.0,Charged Off
12000.0, 36 months,12.59,C2,Source Verified,IN,22.2,20.0,73.7,34.0,669.0,665.0,12259.0,182.0,2.0,96.9,Fully Paid
15500.0, 36 months,13.44,C3,Source Verified,CA,38.33,12.0,61.4,30.0,669.0,665.0,13437.0,86.0,8.0,100.0,Fully Paid
12000.0, 36 months,5.32,A1,Not Verified,CA,11.51,11.0,47.4,22.0,694.0,690.0,27220.0,182.0,28.0,100.0,Fully Paid
6000.0, 36 months,13.18,C3,Not Verified,FL,8.98,7.0,55.5,13.0,714.0,710.0,2372.0,393.0,10.0,100.0,Fully Paid
13200.0, 60 months,11.99,C1,Verified,IN,18.47,9.0,10.8,32.0,714.0,710.0,22718.0,238.0,5.0,79.3,Fully Paid
8000.0, 36 months,14.48,C5,Source Verified,CA,10.54,10.0,78.1,17.0,709.0,705.0,7019.0,347.0,5.0,76.5,Fully Paid
21000.0, 36 months,11.22,B5,Not Verified,VT,23.12,5.0,99.6,23.0,589.0,585.0,33447.0,175.0,65.0,100.0,Fully Paid
8000.0, 36 months,11.99,C1,Not Verified,KS,38.24,9.0,45.4,20.0,734.0,730.0,4345.0,132.0,31.0,95.0,Fully Paid
24000.0, 60 months,13.18,C3,Not Verified,OR,18.53,29.0,43.3,37.0,729.0,725.0,8557.0,180.0,2.0,100.0,Fully Paid
19125.0, 36 months,15.41,D1,Not Verified,CO,15.87,5.0,87.3,12.0,624.0,620.0,79498.0,241.0,12.0,66.7,Fully Paid
5000.0, 36 months,12.59,C2,Verified,NC,39.44,37.0,70.6,50.0,769.0,765.0,14951.0,127.0,25.0,98.0,Fully Paid
8000.0, 36 months,6.24,A2,Not Verified,WA,19.85,12.0,42.8,34.0,724.0,720.0,2146.0,304.0,1.0,76.5,Fully Paid
13000.0, 36 months,9.17,B2,Source Verified,MA,19.8,8.0,34.0,24.0,759.0,755.0,7448.0,234.0,4.0,100.0,Fully Paid
5000.0, 36 months,6.24,A2,Not Verified,NY,6.99,10.0,13.9,20.0,689.0,685.0,9368.0,304.0,4.0,85.0,Fully Paid
23000.0, 60 months,18.2,E1,Not Verified,NC,19.59,6.0,35.2,42.0,649.0,645.0,23198.0,157.0,16.0,97.4,Charged Off
21000.0, 36 months,12.59,C2,Source Verified,FL,20.08,9.0,90.0,20.0,544.0,540.0,5595.0,227.0,12.0,90.0,Charged Off
16000.0, 60 months,17.86,D5,Source Verified,TX,20.23,15.0,61.5,32.0,559.0,555.0,11283.0,243.0,37.0,96.7,Fully Paid
11000.0, 60 months,13.18,C3,Not Verified,IL,14.29,13.0,25.5,34.0,734.0,730.0,12742.0,241.0,4.0,100.0,Fully Paid
20000.0, 36 months,11.22,B5,Not Verified,PA,25.14,15.0,82.1,27.0,714.0,710.0,22651.0,160.0,3.0,100.0,Fully Paid
21000.0, 60 months,9.17,B2,Not Verified,AZ,22.16,12.0,4.3,34.0,824.0,820.0,31711.0,304.0,3.0,100.0,Fully Paid
21600.0, 60 months,12.59,C2,Not Verified,NJ,20.13,9.0,74.6,15.0,509.0,505.0,10755.0,30.0,3.0,86.7,Charged Off
18000.0, 36 months,7.26,A4,Source Verified,AR,21.18,8.0,87.9,21.0,714.0,710.0,5632.0,223.0,25.0,61.9,Fully Paid
7000.0, 36 months,8.38,B1,Source Verified,TX,13.0,7.0,35.7,22.0,749.0,745.0,5546.0,136.0,22.0,89.5,Fully Paid
6300.0, 36 months,10.64,B4,Verified,OH,28.98,5.0,73.4,6.0,724.0,720.0,2162.0,120.0,43.0,100.0,Fully Paid
5000.0, 36 months,11.22,B5,Verified,NY,5.02,6.0,83.7,8.0,634.0,630.0,2933.0,58.0,36.0,100.0,Fully Paid
11875.0, 36 months,13.67,C4,Verified,GA,29.91,11.0,10.8,19.0,624.0,620.0,1621.0,261.0,5.0,94.4,Charged Off
1000.0, 36 months,12.59,C2,Source Verified,VA,14.03,7.0,74.4,9.0,694.0,690.0,4756.0,146.0,2.0,88.9,Fully Paid
7200.0, 36 months,10.64,B4,Verified,MI,23.12,11.0,28.9,24.0,624.0,620.0,9209.0,295.0,2.0,70.8,Fully Paid
8000.0, 36 months,7.89,A5,Not Verified,FL,33.58,18.0,65.1,56.0,684.0,680.0,12262.0,284.0,10.0,89.3,Fully Paid
5425.0, 36 months,22.99,F2,Verified,NY,37.95,13.0,46.2,28.0,694.0,690.0,12644.0,202.0,0.0,92.9,Fully Paid
4800.0, 36 months,13.18,C3,Verified,HI,25.22,7.0,98.3,16.0,634.0,630.0,13021.0,110.0,14.0,93.7,Fully Paid
14875.0, 36 months,19.99,E4,Verified,NY,15.34,9.0,25.2,16.0,504.0,500.0,3099.0,170.0,4.0,80.0,Charged Off
15600.0, 36 months,7.89,A5,Source Verified,RI,19.27,20.0,33.6,29.0,714.0,710.0,2271.0,117.0,5.0,96.6,Fully Paid
27000.0, 36 months,18.99,E3,Verified,TX,21.8,17.0,38.1,35.0,534.0,530.0,10998.0,186.0,12.0,85.7,Charged Off
11825.0, 36 months,17.86,D5,Verified,CO,19.99,7.0,61.8,49.0,549.0,545.0,17345.0,105.0,1.0,93.9,Charged Off
28000.0, 60 months,18.2,E1,Source Verified,LA,7.89,5.0,97.9,21.0,654.0,650.0,7225.0,198.0,45.0,81.0,Fully Paid
5000.0, 36 months,13.18,C3,Source Verified,IN,18.49,11.0,76.8,25.0,659.0,655.0,13978.0,225.0,7.0,64.0,Fully Paid
12500.0, 36 months,6.24,A2,Not Verified,UT,23.28,12.0,32.5,41.0,729.0,725.0,28321.0,352.0,1.0,97.1,Fully Paid
8000.0, 36 months,11.99,C1,Source Verified,TX,26.77,8.0,40.5,12.0,774.0,770.0,9841.0,32.0,19.0,100.0,Fully Paid
3200.0, 36 months,6.89,A3,Verified,NJ,8.18,5.0,75.2,30.0,729.0,725.0,23216.0,103.0,91.0,90.0,Fully Paid
24000.0, 36 months,5.32,A1,Source Verified,TX,10.48,11.0,20.7,49.0,809.0,805.0,9690.0,272.0,3.0,100.0,Fully Paid
5000.0, 36 months,9.76,B3,Source Verified,HI,24.6,7.0,80.2,13.0,759.0,755.0,6414.0,84.0,46.0,100.0,Fully Paid
15000.0, 60 months,17.57,D4,Verified,AZ,33.12,17.0,25.7,31.0,544.0,540.0,1710.0,181.0,3.0,100.0,Charged Off
6000.0, 36 months,11.22,B5,Source Verified,MN,2.4,7.0,12.8,9.0,684.0,680.0,22694.0,104.0,3.0,100.0,Fully Paid
2000.0, 36 months,11.99,C1,Verified,CA,9.14,5.0,74.9,32.0,644.0,640.0,7298.0,252.0,17.0,74.2,Fully Paid
32000.0, 36 months,18.99,E3,Verified,TX,23.66,13.0,56.9,31.0,549.0,545.0,3042.0,213.0,2.0,96.7,Charged Off
6200.0, 36 months,14.48,C5,Verified,TN,38.65,7.0,95.1,17.0,699.0,695.0,35226.0,178.0,86.0,94.1,Fully Paid
16800.0, 36 months,9.76,B3,Source Verified,VA,4.42,2.0,9.9,4.0,764.0,760.0,1212.0,88.0,20.0,100.0,Fully Paid
4000.0, 36 months,11.22,B5,Verified,WA,12.4,8.0,34.5,15.0,764.0,760.0,1868.0,53.0,2.0,100.0,Fully Paid
8000.0, 36 months,13.18,C3,Source Verified,MA,25.81,16.0,69.8,35.0,624.0,620.0,5203.0,121.0,1.0,91.2,Fully Paid
7500.0, 36 months,10.64,B4,Verified,TX,26.53,10.0,41.8,17.0,684.0,680.0,1789.0,314.0,3.0,76.5,Fully Paid
25600.0, 36 months,5.32,A1,Not Verified,FL,18.65,17.0,19.3,29.0,814.0,810.0,12640.0,374.0,39.0,96.4,Fully Paid
10000.0, 36 months,5.32,A1,Source Verified,MD,15.5,11.0,44.9,24.0,784.0,780.0,42525.0,173.0,11.0,95.8,Fully Paid
3000.0, 36 months,14.48,C5,Source Verified,NE,28.77,9.0,39.1,10.0,544.0,540.0,3714.0,73.0,11.0,100.0,Charged Off
5000.0, 36 months,8.38,B1,Source Verified,FL,26.34,10.0,59.6,19.0,749.0,745.0,13422.0,283.0,7.0,84.2,Fully Paid
6000.0, 36 months,13.18,C3,Source Verified,CO,19.33,9.0,23.9,15.0,754.0,750.0,5887.0,60.0,9.0,100.0,Fully Paid
20000.0, 36 months,13.67,C4,Not Verified,TX,25.69,16.0,86.2,21.0,704.0,700.0,3209.0,244.0,6.0,100.0,Fully Paid
8850.0, 36 months,14.48,C5,Verified,TX,14.97,7.0,53.6,7.0,644.0,640.0,26532.0,42.0,14.0,100.0,Fully Paid
35000.0, 36 months,13.18,C3,Source Verified,CA,7.22,9.0,44.3,19.0,689.0,685.0,236412.0,214.0,54.0,88.9,Fully Paid
11000.0, 36 months,7.89,A5,Source Verified,SC,31.45,7.0,46.5,26.0,694.0,690.0,13396.0,160.0,8.0,100.0,Fully Paid
5000.0, 36 months,9.76,B3,Verified,NY,19.94,12.0,58.3,16.0,614.0,610.0,2371.0,193.0,8.0,100.0,Fully Paid
12000.0, 36 months,10.64,B4,Source Verified,NY,19.78,17.0,42.3,22.0,669.0,665.0,2433.0,108.0,1.0,84.2,Fully Paid
14400.0, 36 months,14.48,C5,Verified,GA,17.86,9.0,74.2,13.0,689.0,685.0,4131.0,117.0,20.0,100.0,Fully Paid
10000.0, 36 months,10.64,B4,Verified,WA,34.36,10.0,30.8,35.0,739.0,735.0,4780.0,229.0,6.0,92.3,Fully Paid
35000.0, 60 months,11.99,C1,Verified,WV,14.0,11.0,42.7,29.0,734.0,730.0,42124.0,341.0,14.0,100.0,Fully Paid
6375.0, 36 months,17.86,D5,Verified,GA,14.67,8.0,63.4,14.0,704.0,700.0,21517.0,95.0,8.0,84.6,Fully Paid
25000.0, 36 months,5.32,A1,Source Verified,GA,14.98,12.0,33.0,35.0,774.0,770.0,40690.0,265.0,12.0,100.0,Fully Paid
35000.0, 36 months,10.64,B4,Source Verified,CA,0.57,9.0,20.4,20.0,684.0,680.0,154144.0,197.0,108.0,84.2,Fully Paid
5000.0, 36 months,9.17,B2,Source Verified,DE,12.74,13.0,55.7,23.0,679.0,675.0,27159.0,187.0,25.0,86.4,Fully Paid
25000.0, 36 months,11.99,C1,Source Verified,TX,16.38,10.0,82.4,28.0,579.0,575.0,3165.0,206.0,11.0,100.0,Charged Off
35000.0, 36 months,13.67,C4,Verified,AR,16.0,15.0,92.5,23.0,709.0,705.0,35935.0,265.0,8.0,100.0,Fully Paid
6000.0, 36 months,7.26,A4,Source Verified,CA,9.28,24.0,33.5,52.0,674.0,670.0,3529.0,196.0,2.0,87.5,Fully Paid
3600.0, 36 months,13.67,C4,Verified,SC,32.38,6.0,82.0,10.0,709.0,705.0,22830.0,100.0,32.0,100.0,Fully Paid
18000.0, 36 months,12.59,C2,Source Verified,CA,17.2,11.0,58.3,16.0,694.0,690.0,3305.0,217.0,0.0,100.0,Fully Paid
20075.0, 60 months,18.2,E1,Verified,TX,32.82,12.0,75.0,26.0,719.0,715.0,60462.0,98.0,11.0,100.0,Fully Paid
14000.0, 60 months,18.99,E3,Source Verified,TN,14.1,7.0,68.6,23.0,589.0,585.0,3193.0,266.0,18.0,91.3,Charged Off
18000.0, 36 months,7.89,A5,Source Verified,NY,18.46,9.0,11.1,16.0,594.0,590.0,5146.0,80.0,12.0,100.0,Charged Off
1600.0, 36 months,16.55,D2,Not Verified,NJ,19.66,4.0,94.2,18.0,659.0,655.0,1884.0,176.0,48.0,66.7,Fully Paid
12000.0, 36 months,11.22,B5,Source Verified,NC,9.49,8.0,42.4,10.0,604.0,600.0,1238.0,18.0,0.0,100.0,Fully Paid
18875.0, 60 months,17.57,D4,Verified,CA,30.96,14.0,46.9,24.0,714.0,710.0,17729.0,112.0,2.0,100.0,Fully Paid
20000.0, 36 months,5.32,A1,Not Verified,PA,21.35,8.0,37.9,23.0,789.0,785.0,19057.0,201.0,31.0,100.0,Fully Paid
12000.0, 36 months,9.17,B2,Source Verified,CA,11.95,6.0,95.3,22.0,724.0,720.0,38555.0,500.0,29.0,59.1,Fully Paid
20675.0, 60 months,17.57,D4,Not Verified,TN,15.91,7.0,60.6,26.0,719.0,715.0,41151.0,125.0,1.0,92.0,Fully Paid
26350.0, 60 months,19.99,E4,Verified,KS,23.97,10.0,72.0,11.0,554.0,550.0,8980.0,243.0,6.0,100.0,Charged Off
16000.0, 36 months,6.89,A3,Not Verified,WV,21.39,18.0,38.0,39.0,709.0,705.0,4132.0,556.0,2.0,97.0,Fully Paid
35000.0, 60 months,13.67,C4,Verified,AZ,17.28,13.0,82.0,24.0,754.0,750.0,36928.0,261.0,3.0,92.0,Fully Paid
15000.0, 36 months,11.99,C1,Source Verified,PA,22.56,7.0,95.2,19.0,529.0,525.0,54753.0,147.0,52.0,94.7,Charged Off
10000.0, 36 months,14.48,C5,Verified,CA,18.17,6.0,67.3,33.0,744.0,740.0,14571.0,124.0,6.0,97.0,Fully Paid
10200.0, 36 months,7.89,A5,Not Verified,VA,26.07,9.0,61.7,15.0,699.0,695.0,12789.0,166.0,19.0,100.0,Fully Paid
25000.0, 36 months,7.89,A5,Verified,CA,31.0,26.0,45.0,39.0,684.0,680.0,1977.0,316.0,4.0,100.0,Fully Paid
18000.0, 36 months,13.18,C3,Source Verified,WA,18.72,9.0,73.8,17.0,714.0,710.0,22518.0,209.0,38.0,94.1,Fully Paid
20000.0, 36 months,10.64,B4,Verified,VA,21.83,15.0,97.2,24.0,624.0,620.0,3508.0,308.0,5.0,100.0,Fully Paid
11575.0, 36 months,13.67,C4,Source Verified,FL,20.79,8.0,18.4,21.0,599.0,595.0,2650.0,159.0,9.0,93.7,Charged Off
20000.0, 60 months,10.64,B4,Source Verified,NY,10.29,11.0,38.8,30.0,659.0,655.0,37144.0,142.0,3.0,96.6,Fully Paid
24000.0, 36 months,7.89,A5,Source Verified,CA,8.62,12.0,37.4,44.0,749.0,745.0,56841.0,429.0,104.0,75.0,Fully Paid
20000.0, 36 months,6.89,A3,Source Verified,TX,17.22,10.0,39.1,30.0,724.0,720.0,21272.0,121.0,5.0,100.0,Fully Paid
7200.0, 36 months,13.67,C4,Source Verified,GA,14.38,3.0,3.8,9.0,779.0,775.0,12504.0,98.0,12.0,77.8,Fully Paid
3500.0, 36 months,10.64,B4,Verified,GA,8.13,8.0,0.3,21.0,604.0,600.0,580.0,458.0,2.0,100.0,Fully Paid
6600.0, 36 months,7.26,A4,Source Verified,CT,11.18,18.0,41.6,51.0,714.0,710.0,22334.0,176.0,2.0,100.0,Fully Paid
4200.0, 36 months,6.89,A3,Not Verified,CA,23.35,23.0,70.3,35.0,634.0,630.0,3118.0,253.0,17.0,100.0,Charged Off
28000.0, 36 months,7.89,A5,Verified,AZ,18.73,14.0,69.8,28.0,774.0,770.0,9285.0,337.0,23.0,96.4,Fully Paid
12000.0, 36 months,5.32,A1,Not Verified,CA,25.95,18.0,4.1,39.0,794.0,790.0,7286.0,191.0,5.0,92.3,Fully Paid
4800.0, 36 months,6.24,A2,Source Verified,FL,22.62,19.0,69.0,42.0,674.0,670.0,12247.0,185.0,12.0,100.0,Fully Paid
12000.0, 60 months,13.18,C3,Not Verified,NJ,6.46,11.0,12.3,24.0,744.0,740.0,29319.0,337.0,6.0,66.7,Fully Paid
12000.0, 36 months,9.17,B2,Source Verified,MD,6.02,9.0,12.6,20.0,789.0,785.0,1369.0,446.0,25.0,100.0,Fully Paid
24000.0, 60 months,10.64,B4,Verified,AZ,19.62,8.0,36.6,24.0,659.0,655.0,25970.0,177.0,16.0,95.8,Fully Paid
10000.0, 36 months,9.17,B2,Verified,FL,13.2,9.0,59.2,26.0,719.0,715.0,14298.0,170.0,1.0,80.0,Fully Paid
1600.0, 36 months,17.86,D5,Verified,TX,21.5,14.0,80.2,50.0,639.0,635.0,11883.0,59.0,13.0,100.0,Fully Paid
3500.0, 36 months,7.89,A5,Source Verified,NY,7.7,9.0,5.7,23.0,719.0,715.0,10234.0,219.0,1.0,94.4,Fully Paid
15000.0, 36 months,5.32,A1,Not Verified,TX,20.37,6.0,4.0,23.0,709.0,705.0,29819.0,155.0,24.0,95.5,Fully Paid
30500.0, 36 months,14.48,C5,Verified,WA,20.1,21.0,87.2,46.0,564.0,560.0,33132.0,106.0,6.0,87.0,Charged Off
27000.0, 60 months,13.18,C3,Not Verified,AR,15.59,8.0,81.9,17.0,779.0,775.0,12049.0,157.0,24.0,100.0,Fully Paid
23000.0, 36 months,8.38,B1,Not Verified,TX,20.12,10.0,51.2,15.0,709.0,705.0,22012.0,153.0,51.0,100.0,Fully Paid
12000.0, 36 months,5.32,A1,Not Verified,MA,8.87,9.0,17.8,27.0,629.0,625.0,21468.0,309.0,8.0,100.0,Fully Paid
35000.0, 60 months,16.99,D3,Source Verified,NC,16.91,23.0,62.8,46.0,569.0,565.0,13548.0,156.0,4.0,95.7,Charged Off
8000.0, 36 months,11.22,B5,Source Verified,TX,26.91,13.0,46.7,27.0,624.0,620.0,13555.0,201.0,3.0,92.6,Fully Paid
6000.0, 36 months,9.76,B3,Verified,TX,18.87,10.0,1.0,30.0,764.0,760.0,15932.0,120.0,7.0,100.0,Fully Paid
7000.0, 36 months,7.26,A4,Source Verified,NY,12.84,11.0,41.4,19.0,534.0,530.0,15400.0,120.0,13.0,84.2,Fully Paid
17700.0, 36 months,14.48,C5,Source Verified,FL,13.37,15.0,55.8,39.0,554.0,550.0,2652.0,187.0,2.0,89.5,Charged Off
7200.0, 36 months,14.48,C5,Verified,NY,19.61,7.0,72.2,11.0,704.0,700.0,2852.0,93.0,45.0,100.0,Fully Paid
